CLAVE,UBICACIÓN,ESTADO,MUNICIPIO,POBLACION,LATITUD,LONGITUD,CP,TX,EN HUELLA MBB,USUARIOS ACTIVOS MBB
10155,010155-PARQUE-INDUSTRIAL-FLORIDO,Baja California,Tijuana,"7,492",32.444311,-116.85948,22250,FO,MBB,377
10156,010156-RANCHO-MACIAS,Baja California,Tijuana,966.7284176,32.505541,-117.080687,22525,FO,MBB,177
10157,010157-LAS-ABEJAS,Baja California,Tijuana,"10,069",32.47315,-116.85979,22237,FO,MBB,300
10158,010158-TEJAMEN,Baja California,Tijuana,"4,818",32.4925,-117.0224,22635,FO,MBB,73
10159,010159-DESARROLLO-MATAMOROS,Baja California,Tijuana,"11,152",32.489509,-116.876059,22206,FO,MBB,550
10160,010160-LAS-DELICIAS-V2,Baja California,Tijuana,"4,363",32.39417,-116.93814,22165,MW,MBB,508
10161,010161-XOCHIMILCO-SOLIDARIDAD,Baja California,Tijuana,"11,715",32.4673,-116.9965,22643,FO,MBB,300
10162,010162-GODAVARI,Baja California,Tijuana,"4,161",32.43331,-117.02969,22664,FO,MBB,290
10163,010163-LA-GLORIA,Baja California,Tijuana,"2,750",32.52522,-116.914492,22440,FO,MBB,211
10164,010164-LIBRAMIENTO-ORIENTE,Baja California,Tijuana,"16,196",32.451152,-116.877459,22244,FO,MBB,424
10165,010165-LA-JOYA,Baja California,Tijuana,"6,860",32.430401,-116.986701,22654,FO,MBB,395
10166,010166-CUESTA-BLANCA,Baja California,Tijuana,"5,258",32.41727222,-117.0137333,22654,FO,MBB,141
10167,010167-MISION,Baja California,Mexicali,"11,065",32.62519,-115.41356,21298,FO,MBB,219
10168,010168-SANTA-ISABEL,Baja California,Mexicali,"10,616",32.62934,-115.57615,21139,FO,MBB,463
10169,010169-LAS-CALIFORNIAS,Baja California,Mexicali,"8,286",32.613625,-115.496736,21337,FO,MBB,183
10170,010170-VILLAS-DEL-REY,Baja California,Mexicali,"9,789",32.60519444,-115.4760667,21353,FO,MBB,412
10171,010171-1718-MEXICALI,Baja California,Mexicali,"11,378",32.66014,-115.40698,21220,FO,MBB,178
10172,010172-REPUBLICA,Baja California,Mexicali,"4,803",32.66188,-115.42817,21210,FO,MBB,70
10173,010173-COLONIA-SAN-JOSE,Baja California,Mexicali,"2,110",32.644249,-115.578714,21139,FO,MBB,115
10175,010175-SOLIDARIDAD,Baja California,Mexicali,"13,209",32.6008,-115.41764,21394,FO,MBB,136
10176,010176-MAESTROS-FEDERALES-2,Baja California,Mexicali,"7,975",32.61618,-115.43484,21370,FO,MBB,105
10177,010177-SOS-MEXICALI,Baja California,Mexicali,"7,664",32.6379,-115.46936,21000,FO,MBB,258
10178,010178-ZACATECAS,Baja California,Mexicali,"12,002",32.6275,-115.46197,21090,FO,MBB,363
10179,010179-JARDINES-DEL-LAGO,Baja California,Mexicali,"15,042",32.62336,-115.48155,21339,FO,MBB,307
10180,010180-MONTECARLO,Baja California,Mexicali,"10,519",32.639131,-115.386381,21376,FO,MBB,616
10181,010181-ROBLEDO,Baja California,Mexicali,"10,508",32.57251,-115.40806,21384,FO,MBB,429
10183,010183-CARRANZA,Baja California,Mexicali,"4,700",32.61403,-115.41682,21394,FO,MBB,238
10184,010184-RECTORIA,Baja California,Mexicali,"3,321",32.665431,-115.467931,21100,FO,MBB,316
10185,010185-BECERRIL,Baja California,Mexicali,"4,375",32.640833,-115.299809,21607,MW,MBB,48
10186,010186-VILLAS-DEL-PALMAR,Baja California,Mexicali,"14,562",32.61312,-115.39189,21399,FO,MBB,482
10187,010187-ZAPATA,Baja California,Mexicali,"6,287",32.61339,-115.32863,21600,FO,MBB,204
10188,010188-SAN-FERNANDO,Baja California,Mexicali,"8,589",32.59327,-115.50854,21327,FO,MBB,855
10189,010189-VIRREYES,Baja California,Mexicali,"9,475",32.61439,-115.52098,21190,FO,MBB,133
10190,010190-FRONTERIZA,Baja California,Mexicali,"7,502",32.654173,-115.549676,21137,FO,MBB,548
10191,010191-JARDIN-ESPERANZA,Baja California,Mexicali,"5,293",32.65046,-115.33966,21600,FO,MBB,73
10192,010192-PROGRESO,Baja California,Mexicali,"23,961",32.57042,-115.58614,21325,MW,MBB,146
10193,010193-COLONIA-XOCHIMILCO,Baja California,Mexicali,"7,638",32.58787,-115.48069,21355,FO,MBB,596
10194,010194-TERMINAL-AEREA,Baja California,Mexicali,"16,825",32.62837,-115.25421,21600,MW,MBB,211
10195,010195-XOCHIMILCO-II,Baja California,Mexicali,"7,164",32.57916,-115.47093,21355,FO,MBB,732
10196,010196-INDEPENDENCIA-ENSEDADA,Baja California,Mexicali,"12,492",32.64515,-115.50632,21160,FO,MBB,369
10197,010197-CETYS,Baja California,Mexicali,"7,837",32.65816,-115.4195,21240,FO,MBB,289
10198,010198-GONZALEZ-ORTEGA,Baja California,Mexicali,"11,455",32.588717,-115.390329,21399,FO,MBB,298
10199,010199-GRANJAS-CECILIA,Baja California,Mexicali,"5,030",32.546144,-115.416569,21614,FO,MBB,25
10200,010200-COLONIA-BELLAVISTA,Baja California,Mexicali,"12,301",32.65102,-115.47859,21150,FO,MBB,318
10201,010201-ROMA,Baja California,Mexicali,"9,125",32.652,-115.4283333,21250,FO,MBB,284
10202,010202-SAN-PEDRO,Baja California,Mexicali,"4,503",32.65053,-115.38426,21255,FO,MBB,115
10203,010203-REP-EJIDO-PUEBLA,Baja California,Mexicali,"18,622",32.55984,-115.3102,21624,FO,MBB,84
10204,010204-SAN-MARCOS,Baja California,Mexicali,"8,333",32.63152,-115.49653,21180,FO,MBB,311
10205,010205-JUSTO-SIERRA,Baja California,Mexicali,"10,178",32.65793,-115.44926,21200,FO,MBB,275
10206,010206-CACHANILLA,Baja California,Mexicali,"10,105",32.65542,-115.46483,21100,FO,MBB,128
10207,010207-CLUB-CAMPESTRE,Baja California,Mexicali,"7,644",32.58548,-115.43893,21387,FO,MBB,413
10208,010208-UNI-UABC,Baja California,Mexicali,"6,522",32.63019,-115.44505,21285,FO,MBB,151
10209,010209-LAGUNA-CAMPESTRE,Baja California,Mexicali,"4,740",32.57348,-115.42525,21386,FO,MBB,250
10210,010210-XOCHIMILCO,Baja California,Mexicali,"9,226",32.6057,-115.45596,21353,FO,MBB,303
10211,010211-SIGLO-XXI,Baja California,Mexicali,"9,260",32.6421944,-115.4079167,21254,FO,MBB,213
10212,010212-CENTRO-CATOLICO,Baja California,Mexicali,"4,818",32.63559,-115.34444,21600,FO,MBB,66
10213,010213-VILLA-FLORIDA,Baja California,Mexicali,"12,892",32.60066,-115.37048,21395,FO,MBB,1130
10215,010215-AV-DE-LOS-SERDAN,Baja California,Mexicali,"6,781",32.61754,-115.36891,21378,FO,MBB,299
10216,010216-SOLIDARIDAD-MXL,Baja California,Mexicali,"8,141",32.60435,-115.4046,21398,FO,MBB,351
10217,010217-VALLE-DE-PUEBLA,Baja California,Mexicali,"7,474",32.57323,-115.37019,21395,FO,MBB,629
10218,010218-MUNICIPIO-LIBRE,Baja California,Mexicali,"19,098",32.627202,-115.521621,21165,FO,MBB,549
10219,010219-VILLAS-DE-CORONADO,Baja California,Mexicali,"9,193",32.58796,-115.36601,21395,FO,MBB,616
10220,010220-UNIVERSIDAD,Baja California,Mexicali,"7,209",32.62692,-115.43488,21360,FO,MBB,134
10221,010221-LOMA-LINDA,Baja California,Mexicali,"3,959",32.65479,-115.50323,21120,FO,MBB,142
10223,010223-AURRERA-SURESTE,Baja California,Mexicali,"6,224",32.57903,-115.35983,21395,FO,MBB,733
10224,010224-MONTEJANO-II,Baja California,Mexicali,"5,973",32.598268,-115.439515,21387,FO,MBB,358
10225,010225-MASECA,Baja California,Mexicali,"13,082",32.54747,-115.36285,21620,FO,MBB,480
10226,010226-BORDO,Baja California,Mexicali,"6,530",32.60532,-115.49289,21320,FO,MBB,210
10227,010227-EL-CHOROPO,Baja California,Mexicali,"9,031",32.52774,-115.415984,21615,FO,MBB,91
10228,010228-CARR-SAN-FELIPE-MEXICALI,Baja California,Mexicali,"8,764",32.50405,-115.39629,21703,FO,MBB,128
10229,010229-REUBICACION-LOS-PINOS,Baja California,Mexicali,"11,887",32.64173,-115.45281,21038,FO,MBB,167
10234,010234-SANCHEZ-TABOADA,Baja California,Mexicali,"33,526",32.35772222,-115.1886111,21700,FO,MBB,49
10236,010236-HIDALGO,Baja California,Ensenada,"8,312",31.860845,-116.584742,22880,FO,MBB,270
10239,010239-HERMOSILLO,Baja California,Mexicali,"58,875",32.51641,-114.91904,21840,MW,MBB,170
10245,010245-LA-CABANA,Baja California,Mexicali,991.0065327,31.0886111,-114.88861,21850,FO,MBB,25
10250,010250-EL-SAUZAL,Baja California,Ensenada,"7,225",31.900104,-116.697033,22760,FO,MBB,599
10251,010251-MEXICO,Baja California,Ensenada,"6,562",31.86721,-116.5957,22840,FO,MBB,299
10252,010252-BAJA-COUNTRY-CLUB,Baja California,Ensenada,"5,769",31.750722,-116.556694,22798,FO,MBB,99
10253,010253-ENSENADA,Baja California,Ensenada,"7,689",31.8729,-116.63161,22870,FO,MBB,528
10254,010254-LOMAS-DE-LA-PRESA,Baja California,Ensenada,"3,475",31.90352,-116.55473,22812,FO,MBB,339
10255,010255-VALLE-DORADO,Baja California,Ensenada,"6,119",31.8136,-116.5946,22895,FO,MBB,494
10257,010257-VALLE-DORADO,Baja California,Ensenada,"7,084",31.82943,-116.59926,22890,FO,MBB,468
10258,010258-CABO-COLONET,Baja California,Ensenada,"7,199",31.892239,-116.563816,22812,FO,MBB,634
10259,010259-LADRILLEROS,Baja California,Ensenada,"4,624",31.85321,-116.56438,22855,FO,MBB,301
10260,010260-CICESE,Baja California,Ensenada,"4,119",31.86655,-116.66389,22873,FO,MBB,130
10261,010261-GUADALUPE,Baja California,Ensenada,"10,485",31.86781,-116.61555,22830,FO,MBB,506
10262,010262-ESTERO-BEACH,Baja California,Ensenada,"13,133",31.7827,-116.59322,22785,FO,MBB,"1,014"
10263,010263-LA-PRESA,Baja California,Ensenada,"9,409",31.88329444,-116.59534,22810,FO,MBB,301
10264,010264-VILLA-REY,Baja California,Ensenada,"2,349",31.78654,-116.56555,22785,FO,MBB,214
10265,010265-LINDA-VISTA,Baja California,Ensenada,"4,674",31.884214,-116.639856,22820,FO,MBB,134
10266,010266-EL-ROSAL,Baja California,Ensenada,"7,038",31.84942,-116.60363,22890,FO,MBB,388
10268,010268-EL-HONGO,Baja California,Tecate,"12,456",32.52876,-116.3468,21508,MW,MBB,390
10270,010270-COLINAS-DE-LA-PRESA,Baja California,Ensenada,"6,560",31.90335,-116.58124,22813,FO,MBB,403
10280,010280-NUEVA-COLONIA-HINDU,Baja California,Tecate,"3,323",32.495626,-116.579082,21507,Satelital,MBB,144
10285,010285-PATZCUARO,Baja California,Mexicali,"40,225",32.3689,-115.06007,21821,MW,MBB,418
10286,010286-CANTAMAR,Baja California,Playas de Rosarito,"15,668",32.21902,-116.91193,22740,MW,MBB,359
10287,010287-MANEADERO-II,Baja California,Ensenada,"8,570",31.705764,-116.559317,22790,FO,MBB,442
10288,010288-MANEADERO,Baja California,Ensenada,"9,382",31.71852777,-116.5710333,22790,FO,MBB,0
10290,010290-EL-FARO,Baja California,Mexicali,"3,428",31.0280174,-114.8303332,21850,FO,MBB,157
10292,010292-SAN-FELIPE-II,Baja California,Mexicali,"7,493",31.02757911,-114.8479211,21850,Satelital,MBB,292
10293,010293-ENCANTO-NORTE,Baja California,Tecate,"2,682",32.565728,-116.655597,21440,FO,MBB,91
10294,010294-EL-ENCANTO,Baja California,Tecate,"2,306",32.55603,-116.63544,21480,FO,MBB,187
10295,010295-TECATE-LIBRE,Baja California,Tecate,"2,114",32.55775,-116.65327,21440,FO,MBB,127
10296,010296-SAN-VALENTIN,Baja California,Tecate,"7,791",32.541583,-116.42339,21506,MW,MBB,53
10299,010299-EL-DESCANSITO,Baja California,Tecate,"2,512",32.56582,-116.62122,21470,FO,MBB,209
10301,010301-LA-NOPALERA,Baja California,Tecate,"6,209",32.562093,-116.585797,21432,FO,MBB,481
10302,010302-TESTERAZO,Baja California,Tecate,"5,336",32.538008,-116.645517,21503,FO,MBB,540
10303,010303-DUNAS,Baja California,Ensenada,"3,723",31.85341667,-116.61725,22880,FO,MBB,537
10305,010305-GOMEZ-MORIN,Baja California,Ensenada,"5,036",31.87737,-116.57323,22810,FO,MBB,390
10306,010306-DONA-PETRA,Baja California,Ensenada,"3,900",31.915606,-116.597581,22819,FO,MBB,235
10308,010308-TECATE,Baja California,Tecate,"2,541",32.57032,-116.6333,21450,FO,MBB,210
10330,010330-HEROES-DE-INDEPENDENCIA,Baja California,Ensenada,147.4910678,31.61074,-115.88986,22789,Satelital,MBB,422
10331,010331-VALLE-DE-GUADALUPE,Baja California,Ensenada,"4,887",32.08601,-116.56947,22755,MW,MBB,97
10332,010332-REAL-DEL-CASTILLO,Baja California,Ensenada,"2,398",31.89728,-116.26596,22770,Satelital,MBB,346
10333,010333-VALLE-DE-LA-TRINIDAD,Baja California,Ensenada,"2,111",31.4024,-115.7343,22903,Satelital,MBB,547
10334,010334-EJIDO-AJUSCO,Baja California,Ensenada,"3,660",31.58082,-116.42184,22795,Satelital,MBB,73
10335,010335-SAN-ANTONIO-DE-LAS-MINAS,Baja California,Ensenada,"2,395",31.98007,-116.6591,22766,MW,MBB,64
10336,010336-EL-PORVENIR,Baja California,Ensenada,"4,632",32.08561,-116.62885,22984,MW,MBB,82
10337,010337-CETTO,Baja California,Ensenada,"1,129",32.11333,-116.53413,22773,MW,MBB,21
10340,010340-OJOS-NEGROS,Baja California,Tijuana,553.043252,32.40786111,-116.7281667,22260,Satelital,MBB,268
10341,010341-EJIDO-ERENDIRA,Baja California,Ensenada,"1,499",31.27818,-116.37019,22904,Satelital,MBB,108
10342,010342-EL-ROSARIO,Baja California,Ensenada,"4,783",30.07774,-115.72726,22960,Satelital,MBB,76
10345,010345-FERRER,Baja California,Ensenada,"7,365",31.32525,-116.24534,22900,Satelital,MBB,50
10348,010348-BRAULIO-MALDONADO,Baja California,Ensenada,"10,721",30.67776,-115.97607,22920,Satelital,MBB,268
10353,010353-GUADALUPE,Baja California,Ensenada,"21,110",30.52425,-115.92879,22931,Satelital,MBB,427
10356,010356-REAL-DE-ROSARITO,Baja California,Playas de Rosarito,"3,204",32.402907,-117.016308,22706,FO,MBB,649
10360,010360-ESPERANZA,Baja California,Mexicali,"4,873",32.64718889,-115.4951222,21140,FO,MBB,176
10361,010361-CIUDAD-INDUSTRIAL,Baja California,Tijuana,"6,402",32.539614,-116.930783,22435,FO,MBB,338
10362,010362-FONTANA,Baja California,Tijuana,"7,914",32.51066776,-116.8768801,22206,FO,MBB,104
10363,010363-VALLE-VERDE,Baja California,Tijuana,"6,663",32.51106,-116.85164,22204,FO,MBB,159
10364,010364-TEJAS,Baja California,Playas de Rosarito,"6,258",32.404248,-117.057679,22705,FO,MBB,208
10365,010365-CORONA-DEL-MAR,Baja California,Tijuana,"2,506",32.500496,-117.097273,22525,FO,MBB,188
10366,010366-GOBERNADORES,Baja California,Tijuana,"9,068",32.518736,-117.022142,22044,FO,MBB,256
10367,010367-OTAY-II,Baja California,Tijuana,"8,247",32.52797,-116.97783,22427,FO,MBB,161
10368,010368-RIO-SAN-LORENZO,Baja California,Mexicali,"5,873",32.63310833,-115.4318083,21290,FO,MBB,202
10378,010378-AVIACION,Baja California,Tijuana,"7,568",32.51980556,-117.0118111,22010,Satelital,MBB,152
10383,010383-CONSTITUCION-ROSARITO,Baja California,Playas de Rosarito,"4,038",32.364044,-117.044942,22707,FO,MBB,314
10385,010385-ANGELES-DE-PUEBLA,Baja California,Mexicali,"4,954",32.562075,-115.33583,21620,FO,MBB,"1,260"
10387,010387-KILOMETRO-CINCUENTA-Y-SIETE,Baja California,Mexicali,"18,164",32.20105338,-114.9887735,83504,FO,MBB,186
10389,010389-EJIDO-VILLA-JESUS-MARIA,Baja California,Ensenada,"1,797",28.2857,-113.99892,22993,Satelital,MBB,119
10393,010393-ISLA-DE-CEDROS,Baja California,Ensenada,412.3406196,28.091722,-115.189321,22990,Satelital,MBB,264
10398,010398-BENITO-GARCIA,Baja California,Ensenada,"3,995",31.668377,-116.516616,22790,Satelital,MBB,264
10401,010401-TEOTIHUACAN,Baja California,Mexicali,"12,517",32.660833,-115.495555,21120,Satelital,MBB,113
10406,10406-TBD,Baja California,Mexicali,"8,765",32.608187,-115.432301,21390,Satelital,MBB,264
10407,010407-DILUVIO,Baja California,Mexicali,"5,560",32.57981389,-115.3335111,21600,FO,MBB,528
10416,010416-DELICIAS,Baja California,Tijuana,"2,621",32.404171,-116.9434,22163,Satelital,MBB,820
10418,010418-CANON-MARGARITA,Baja California,Tijuana,787.8671966,32.421249,-116.970012,22170,Satelital,MBB,747
10420,010420-EL-CERRITO,Baja California,Tijuana,"3,581",32.47658889,-116.7646667,22254,Satelital,MBB,0
10426,010426-LAS-BRISAS,Baja California,Tijuana,"5,975",32.49963611,-116.9581583,22115,Satelital,MBB,59
10428,010428-DEL-BOSQUE,Baja California,Tijuana,"15,164",32.51718056,-116.843675,22204,Satelital,MBB,717
10429,010429-IMPERIAL,Baja California,Mexicali,"8,238",32.662425,-115.379208,21220,Satelital,MBB,279
10430,010430-LAS-PALOMAS,Baja California,Tijuana,"4,501",32.489751,-116.997569,22030,Satelital,MBB,163
10431,010431-CONDESA,Baja California,Mexicali,"8,578",32.589804,-115.339011,21395,Satelital,MBB,402
10433,010433-VILLA-JAZMINES,Baja California,Mexicali,"8,447",32.597204,-115.571749,21326,Satelital,MBB,568
10435,010435-TECATE,Baja California,Tecate,"3,411",32.57737778,-116.60295,21430,Satelital,MBB,424
10436,010436-TANAMA,Baja California,Tecate,"1,455",32.55147222,-116.6250833,21460,Satelital,MBB,154
10437,010437-TULIPANES,Baja California,Ensenada,"7,569",31.74926944,-116.5868,22793,Satelital,MBB,699
10439,010439-EJIDO-SINALOA,Baja California,Mexicali,"5,069",32.547426,-115.271413,21620,Satelital,MBB,144
11002,011002-KINO,Baja California,Tijuana,"10,524",32.538837,-117.022441,22010,FO,MBB,139
11003,011003-MEXICALI-CENTRO,Baja California,Mexicali,"1,703",32.66392,-115.488491,21100,FO,MBB,121
11004,011004-ORIZABA,Baja California,Mexicali,"2,294",32.65701,-115.518357,21130,FO,MBB,92
11008,011008-VALLE-DE-GUADALUPE,Baja California,Ensenada,"2,671",32.01004,-116.63828,22766,MW,MBB,88
20000,020000-AERO-LA-PAZ,Baja California Sur,La Paz,"4,400",24.0910047,-110.3682359,23206,FO,MBB,260
20009,020009-TECNOLOGICO,Baja California Sur,La Paz,"13,327",24.12255,-110.31195,23080,FO,MBB,439
20018,020018-LA-FRAGUA,Baja California Sur,La Paz,"4,360",24.1636389,-110.2493889,23247,FO,MBB,77
20019,020019-LA-FUENTE,Baja California Sur,La Paz,"8,791",24.08926256,-110.3106247,23083,FO,MBB,462
20020,020020-WARRIOR,Baja California Sur,La Paz,"13,984",24.1412222,-110.3211944,23060,FO,MBB,328
20021,020021-VILLAS-DEL-ENCANTO,Baja California Sur,La Paz,"4,937",24.0877778,-110.3311111,23085,FO,MBB,416
20022,020022-DOMINGO-CARBALLO,Baja California Sur,La Paz,"8,032",24.13386371,-110.3129512,23079,FO,MBB,138
20024,020024-LA-PAZ,Baja California Sur,La Paz,"11,079",24.159167,-110.299578,23020,FO,MBB,228
20025,020025-FIESTA-INN-LA-PAZ-BCS,Baja California Sur,La Paz,"2,002",24.21807778,-110.3010306,23019,Satelital,MBB,51
20026,020026-INDECO-LA-PAZ,Baja California Sur,La Paz,"10,996",24.12614167,-110.3304694,23070,FO,MBB,344
20027,020027-CALAFIA,Baja California Sur,La Paz,"2,534",24.0231,-110.2704778,23088,FO,MBB,88
20028,020028-CORTES,Baja California Sur,La Paz,"6,222",24.1739432,-110.2943156,23018,FO,MBB,106
20029,020029-CARDON,Baja California Sur,La Paz,"8,885",24.1433669,-110.2776005,23030,FO,MBB,13
20032,020032-SAN-PEDRO,Baja California Sur,La Paz,"3,730",23.95809079,-110.2760191,23240,Satelital,MBB,65
20033,020033-TABACHNES,Baja California Sur,La Paz,"7,956",24.047376,-110.293996,23088,Satelital,MBB,617
20053,020053-PELICANO,Baja California Sur,La Paz,"4,889",24.14205,-110.29403,23020,FO,MBB,180
20055,020055-LA-PERLA-III,Baja California Sur,La Paz,"4,562",24.14754,-110.30727,23040,FO,MBB,93
20062,020062-PUERTO-SAN-CARLOS,Baja California Sur,Comondu,"2,237",24.78752778,-112.1035556,23740,Satelital,MBB,114
20088,020088-PUNTA-ABREOJOS,Baja California Sur,Mulege,310.0097784,26.723329,-113.569034,23970,Satelital,MBB,77
20089,020089-ESTERO-DE-LA-BOCANA,Baja California Sur,Mulege,361.3253902,26.80512,-113.72,23973,Satelital,MBB,0
20091,020091-BAHIA-TORTUGAS,Baja California Sur,Mulege,"2,483",27.6936418,-114.8966932,23950,Satelital,MBB,326
20092,020092-BAHIA-ASUNCION,Baja California Sur,Mulege,"1,558",27.140513,-114.296619,23960,Satelital,MBB,391
20098,020098-SAN-BRUNO,Baja California Sur,Mulege,"1,351",27.1623825,-112.1619369,23910,Satelital,MBB,10
20099,020099-PUNTA-PRIETA,Baja California Sur,Mulege,185.4824028,27.01590194,-114.0421967,23971,Satelital,MBB,43
20102,020102-EL-CARDONAL,Baja California Sur,La Paz,310.1648448,23.84337028,-109.7480206,23354,Satelital,MBB,133
30001,030001-EL-FUERTE-II,Campeche,Campeche,"2,616",19.81259,-90.592,24500,MW,MBB,217
30002,030002-JESUS-MARIA,Campeche,Campeche,"6,665",19.796114,-90.520708,24520,FO,MBB,922
30004,030004-SAN-PABLO-PIXTUN,Campeche,Champoton,"2,202",19.130321,-90.731811,24413,Satelital,MBB,377
30005,030005-NAVAL-VILLAMAR,Campeche,Champoton,"3,736",19.29113,-90.77154,24410,MW,MBB,241
30006,030006-XBACAB,Campeche,Champoton,"3,765",18.942722,-90.721869,24414,Satelital,MBB,624
30007,030007-REP-SAN-IGNACIO,Campeche,Champoton,"4,410",19.40664,-90.72245,24403,MW,MBB,184
30008,030008-BECAL,Campeche,Calkini,"13,508",20.44462,-90.02583,24934,MW,MBB,"1,112"
30009,030009-DIVISION-DEL-NORTE,Campeche,Escarcega,"3,533",18.53194,-90.76289,24354,Satelital,MBB,311
30011,030011-CAMPECHE-CENTRO,Campeche,Campeche,"8,203",19.843571,-90.54148,24040,FO,MBB,1034
30012,030012-CIUDAD-DEL-CARMEN-II,Campeche,Carmen,"9,264",18.648517,-91.810206,24179,FO,MBB,"1,755"
30013,030013-CAMPECHE-IV,Campeche,Campeche,"8,459",19.8231,-90.54476,24090,FO,MBB,"2,464"
30014,030014-ISLA-AGUADA,Campeche,Carmen,"7,747",18.659206,-91.770844,24157,FO,MBB,"1,899"
30015,030015-LOPEZ-MATEOS,Campeche,Carmen,"10,023",18.64556,-91.836208,24178,FO,MBB,"1,785"
30016,030016-AVIACION,Campeche,Carmen,"10,852",18.64268,-91.82281,24180,FO,MBB,"3,676"
30017,030017-CIUDAD-DEL-CARMEN,Campeche,Carmen,"6,560",18.63325,-91.83022222,24139,FO,MBB,726
30018,030018-CANON,Campeche,Campeche,"9,331",19.81406,-90.50868,24060,FO,MBB,831
30019,030019-KOBEN,Campeche,Campeche,"9,336",19.91995,-90.40752,24560,FO,MBB,"1,473"
30020,030020-XKEUTIL,Campeche,Campeche,"7,086",19.70157,-90.64952,24523,MW,MBB,398
30021,030021-CARABINA-CA5003G850,Campeche,Campeche,"1,354",19.80044,-90.57199,24523,MW,MBB,174
30022,030022-CHULBAC-CA5212G850,Campeche,Campeche,"4,119",19.75767,-90.57217,24523,MW,MBB,129
30023,030023-PORTILLO,Campeche,Campeche,"11,553",19.81474,-90.52991,24095,FO,MBB,"2,312"
30024,030024-LERMA,Campeche,Campeche,"4,776",19.80132,-90.60091,24500,FO,MBB,636
30025,030025-PLAYA-NORTE,Campeche,Carmen,"5,011",18.65786,-91.83891,24115,FO,MBB,"1,000"
30026,030026-MORELOS,Campeche,Carmen,"9,315",18.6571,-91.82308,24115,FO,MBB,"2,711"
30027,030027-BAHAMITAS,Campeche,Carmen,"2,770",18.70639,-91.68171,24327,FO,MBB,84
30028,030028-ESCARCEGA-NORTE,Campeche,Escarcega,"19,935",18.61785,-90.74487,24350,Satelital,MBB,"2,569"
30029,030029-MADERAS,Campeche,Carmen,"10,629",18.65922,-91.79817,24154,FO,MBB,"3,004"
30030,030030-CHAMPOTON-2,Campeche,Champoton,"5,308",19.33516944,-90.72351667,24400,MW,MBB,"2,304"
30031,030031-CONCORDIA,Campeche,Campeche,"12,788",19.84156,-90.49593,24080,FO,MBB,"4,156"
30032,030032-MERIDA-VIA-CORTA,Campeche,Campeche,"5,856",19.8786,-90.48409,24560,FO,MBB,421
30033,030033-COMPOSITORES,Campeche,Carmen,"10,802",18.64697,-91.78876,24154,FO,MBB,"3,123"
30034,030034-PUENTE-LA-UNIDAD,Campeche,Carmen,"10,573",18.78647,-91.49407,24327,MW,MBB,"2,642"
30035,030035-CHAMPOTON,Campeche,Champoton,"8,579",19.34742,-90.72656,24400,MW,MBB,"2,766"
30036,030036-PENSIONES,Campeche,Campeche,"6,158",19.83524,-90.54358,24040,FO,MBB,766
